"","date_amazon","date","id","price_offline","price_online","price_amazon","sale_online","product_online","product_amazon","merchant","url","imputed","comments","pricetype","datediff","cat_id","category","retailer_id","retailer_s"
"591","28-Jan-16","21-Jan-16","5637023",49.99,49.99,48.85,0,"Actiontec - ScreenBeam Mini 2 Wireless Display Receiver - Black","Actiontec ScreenBeam Mini2 Wireless Display Receiver(SBWD60A01)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Actiontec-ScreenBeam-Wireless-Receiver-SBWD60A01/dp/B00O14JG2Y/ref=sr_1_1?ie=UTF8&qid=1454040716&sr=8-1&keywords=Actiontec+-+ScreenBeam+Mini+2+Wireless+Display+Receiver+-+Black",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"592","18-Jun-16","14-Jun-16","5597768",99.99,99.99,26.94,0,"SanDisk - Cruzer Glide 128GB USB 2.0 Flash Drive - Black""","SanDisk Cruzer Glide CZ60 128GB USB 2.0 Flash Drive- SDCZ60-128G-B35","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/SanDisk-Cruzer-Glide-Drive--SDCZ60-128G-B35/dp/B007YX9OGW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466307528&sr=8-1&keywords=SanDisk+-+Cruzer+Glide+128GB+USB+2.0+Flash+Drive+-+Black%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"593","2-Jun-16","26-May-16","8912362",129.99,129.99,78.99,0,"Ion Audio - Film 2 SD Plus Slide and Negative Scanner - Black""","ION Film 2 SD Plus Hi-Res 35mm Slide and Negative Scanner with SD card","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/ION-Hi-Res-Slide-Negative-Scanner/dp/B00B65J5ZO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464923910&sr=8-1&keywords=Ion+Audio+-+Film+2+SD+Plus+Slide+and+Negative+Scanner+-+Black%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"594","9-Jun-16","6-Jun-16","4747312",179.99,179.99,179.99,0,"Amazon - Echo""","Amazon Echo","Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.","https://www.amazon.com/Amazon-Echo-Bluetooth-Speaker-with-WiFi-Alexa/dp/B00X4WHP5E/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465528336&sr=8-1&keywords=Amazon+-+Echo%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"595","12-Jun-16","7-Jun-16","3404027",99.99,99.99,99,0,"Ooma - Telo VoIP Home Phone Service - Black""","Ooma Telo Home Phone Service with VTech CS6719-2 DECT 6.0 Phone with Caller ID/Call Waiting, Silver/Black with 2 Cordless Handsets","Ships from and sold by Amazon.com.","https://www.amazon.com/Service-CS6719-2-Waiting-Cordless-Handsets/dp/B01E4KC4XM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465788907&sr=8-1&keywords=Ooma+-+Telo+VoIP+Home+Phone+Service+-+Black%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"596","5-May-16","30-Apr-16","6506028",29.99,29.99,19.42,0,"Far Cry 4 - Xbox One","Far Cry 4 - Xbox One","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Far-Cry-4-Xbox-One/dp/B00KAED7OC/ref=sr_1_1?ie=UTF8&qid=1462504369&sr=8-1&keywords=Far+Cry+4+-+Xbox+One",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"597","25-Jan-16","21-Jan-16","4331409",19.99,19.99,7.8,0,"RCA - 4-Device Universal Remote - Black","RCA RCRN04GR 4 Device Universal Remote with Green Backlit Keypad (Gloss Black)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/RCA-RCRN04GR-Device-Universal-Backlit/dp/B003EYV210/ref=sr_1_1?ie=UTF8&qid=1453782576&sr=8-1&keywords=RCA+-+4-Device+Universal+Remote+-+Black",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"598","30-May-16","26-May-16","6500485",72.99,72.99,52.99,1,"Lowepro - Photo Hatchback 16L AW Camera Backpack - Slate Gray""","Lowepro Photo Hatchback 16L Camera Backpack - Daypack Style Backpack For DSLR and Mirrorless Cameras","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Lowepro-Photo-Hatchback-Camera-Backpack/dp/B008O8EGOQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664700&sr=8-1&keywords=Lowepro+-+Photo+Hatchback+16L+AW+Camera+Backpack+-+Slate+Gray%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"599","3-May-16","30-Apr-16","5096401",19.99,19.99,19.96,0,"Resident Evil 6 - PlayStation 4","Resident Evil 6 - PlayStation 4","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Resident-Evil-6-PlayStation-4/dp/B01CHU4IY4/ref=sr_1_1?ie=UTF8&qid=1462331715&sr=8-1&keywords=Resident+Evil+6+-+PlayStation+4",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"600","31-May-16","26-May-16","4901070",19.99,19.99,17.99,0,"Nintendo Selects: Super Mario Galaxy 2 - Nintendo Wii""","Nintendo Selects: Super Mario Galaxy 2","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Nintendo-Selects-Super-Mario-Galaxy-Wii/dp/B01AC3ZAGI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751443&sr=8-1&keywords=Nintendo+Selects%3A+Super+Mario+Galaxy+2+-+Nintendo+Wii%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"601","30-May-16","26-May-16","7341028",49.99,29.99,29.99,1,"Tom Clancy's Rainbow Six Siege - Xbox One""","Tom Clancy's Rainbow Six Siege - Xbox One","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","http://www.amazon.com/Tom-Clancys-Rainbow-Six-Siege-Xbox/dp/B00KVHSNB0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464665262&sr=8-1&keywords=Tom+Clancy%27s+Rainbow+Six+Siege+-+Xbox+One%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"602","26-Jun-16","22-Jun-16","4291009",79.99,79.99,75,1,"Canon - PIXMA MG6821 Wireless All-In-One Printer - Black/Silver""","Canon MG6821 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing with Airprint(TM) and Google Cloud Print compatible","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MG6821-Wireless-Printer-Scanner/dp/B013C0ZBG2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466997374&sr=8-1&keywords=Canon+-+PIXMA+MG6821+Wireless+All-In-One+Printer+-+Black%2FSilver%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"603","11-Oct-15","6-Oct-15","34264415362",44.99,24.99,19.88,0,"34264415362","Oster 6332 Inspire 2-Slice Toaster, Black","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Oster-6332-Inspire-2-Slice-Toaster/dp/B000BHB7ZY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444536402&sr=8-1&keywords=034264415362",NA,"","",5,900,"Electronics",40,"USA_40"
"604","25-Jun-16","21-Jun-16","4385104",29.99,29.99,21.99,0,"Wiremold - CordMate II Cord Cover Kit - White""","Wiremold CMK50 Cord Mate II Kit","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Wiremold-CMK50-Cord-Mate-Kit/dp/B0015EDVVU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466912903&sr=8-1&keywords=Wiremold+-+CordMate+II+Cord+Cover+Kit+-+White%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"605","24-Jun-16","22-Jun-16","7919046",99.99,99.99,99.99,1,"Canon - PIXMA MX922 Network-Ready Wireless All-In-One Printer - Black""","Canon PIXMA MX922 Wireless Office All-In-One Printer","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MX922-Wireless-Office-Printer/dp/B00AVWKUJS/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466824688&sr=8-1&keywords=Canon+-+PIXMA+MX922+Network-Ready+Wireless+All-In-One+Printer+-+Black%22",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"606","12-Jun-16","6-Jun-16","4747312",179.99,179.99,179.99,0,"Amazon - Echo""","Amazon Echo","Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.","https://www.amazon.com/Amazon-Echo-Bluetooth-Speaker-with-WiFi-Alexa/dp/B00X4WHP5E/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465787531&sr=8-1&keywords=Amazon+-+Echo%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"607","6-Jun-16","1-Jun-16","6935119",199.99,129.99,42.17,1,"Altec Lansing - Boom Jacket Bluetooth Speaker - Red""","Altec Lansing The Jacket Bluetooth Speaker, Black (iMW455)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Altec-Lansing-Bluetooth-Speaker-iMW455/dp/B00ECL8IN4?ie=UTF8&keywords=Altec%20Lansing%20-%20Boom%20Jacket%20Bluetooth%20Speaker%20-%20Red%26%2334%3B&m=ATVPDKIKX0DER&qid=1465269119&ref_=sr_1_1&sr=8-1",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"608","27-May-16","21-May-16","4783900",5.99,5.99,5.84,0,"Nintendo - amiibo Animal Crossing Cards (Series 2)""","Animal Crossing amiibo cards Series 2 (6-Pack) - Nintendo Wii U","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Animal-Crossing-amiibo-cards-6-Pack-u/dp/B017W17G6K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464322710&sr=8-1&keywords=Nintendo+-+amiibo+Animal+Crossing+Cards+%28Series+2%29%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"609","21-Jun-16","14-Jun-16","4402607",129.99,129.99,67.39,0,"Nero 2016 Platinum - Windows""","Nero 2016 Platinum","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","https://www.amazon.com/Nero-NER912800F040-2016-Platinum/dp/B015NXUK30/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466566111&sr=8-1&keywords=Nero+2016+Platinum+-+Windows%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"610","2-Jun-16","26-May-16","2131007",69.99,69.99,69.99,0,"VIDBOX for Mac - Mac""","VIDBOX Video Conversion for Mac","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/VIDBOX-Video-Conversion-for-Mac/dp/B00DPHOV0A/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464840565&sr=8-1&keywords=VIDBOX+for+Mac+-+Mac%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"611","2-Jun-16","26-May-16","4368300",29.99,29.99,14.3,0,"Just Dance: Disney Party 2 - Nintendo Wii""","Just Dance Disney Party 2 - Wii Standard Edition","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Just-Dance-Disney-Party-Standard-Nintendo/dp/B0131M67AA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464923956&sr=8-1&keywords=Just+Dance%3A+Disney+Party+2+-+Nintendo+Wii%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"612","29-May-16","26-May-16","2131007",69.99,69.99,69.99,0,"VIDBOX for Mac - Mac""","VIDBOX Video Conversion for Mac","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/VIDBOX-Video-Conversion-for-Mac/dp/B00DPHOV0A/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464580426&sr=8-1&keywords=VIDBOX+for+Mac+-+Mac%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"613","30-May-16","26-May-16","3530864",12.99,24.99,10.88,0,"SanDisk - Ultra 32GB Micro USB/USB 3.0 Flash Drive - Black""","SanDisk Ultra 32GB USB 3.0 OTG Flash Drive with micro USB connector For Android Mobile Devices- SDDD2-032G-G46","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/SanDisk-connector-Android-Devices--SDDD2-032G-G46/dp/B00RBGYGMO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464665003&sr=8-1&keywords=SanDisk+-+Ultra+32GB+Micro+USB%2FUSB+3.0+Flash+Drive+-+Black%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"614","21-Jun-16","15-Jun-16","4948300",119.99,119.99,58.85,0,"Plantronics - Voyager 5220 Bluetooth Headset""","Plantronics Voyager Legend Wireless Bluetooth Headset - Compatible with iPhone, Android, and Other Leading Smartphones - Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B0092KJ9BU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466566515&sr=8-1&keywords=Plantronics+-+Voyager+5220+Bluetooth+Headset%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"615","23-Jun-16","21-Jun-16","4385104",29.99,29.99,22.99,0,"Wiremold - CordMate II Cord Cover Kit - White""","Wiremold CMK50 Cord Mate II Kit","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Wiremold-CMK50-Cord-Mate-Kit/dp/B0015EDVVU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466740537&sr=8-1&keywords=Wiremold+-+CordMate+II+Cord+Cover+Kit+-+White%22",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"616","30-May-16","26-May-16","9511001",29.99,24.99,20.46,1,"Belkin - 3' USB 3.1 Type A-to-USB Type C Cable - Black""","Belkin USB-IF Certified 3-Foot 3.1 USB Type C (USB-C) to USB Type C Cable","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Belkin-USB-IF-Certified-3-Foot-USB-C/dp/B00WJSPCSG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664444&sr=8-1&keywords=Belkin+-+3%27+USB+3.1+Type+A-to-USB+Type+C+Cable+-+Black%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"617","27-May-16","20-May-16","5092004",59.99,49.99,49.99,1,"Corsair - M65 PRO RGB Optical Gaming Mouse""","Corsair Gaming M65 PRO RGB FPS Gaming Mouse, Backlit RGB LED, 12000 DPI, Optical","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Corsair-Gaming-Mouse-Backlit-Optical/dp/B01D63UU52/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464322666&sr=8-1&keywords=Corsair+-+M65+PRO+RGB+Optical+Gaming+Mouse%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"618","11-Jun-16","7-Jun-16","4911302",49.99,49.99,44.96,0,"OtterBox - Defender Series Case for Samsung Galaxy S7 Cell Phones - Pink""","OtterBox DEFENDER SERIES Case for Samsung Galaxy S7 - Retail Packaging - BERRIES N CREAM (SAND/HIBISCUS PINK)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/OtterBox-DEFENDER-Case-Samsung-Galaxy/dp/B00Z7SFONS/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465702516&sr=8-1&keywords=OtterBox+-+Defender+Series+Case+for+Samsung+Galaxy+S7+Cell+Phones+-+Pink%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"619","6-May-16","1-May-16","4346002",69.99,69.99,497.99,0,"Samsung - Book Cover for Samsung Galaxy Tab S2 9.7 - Gold","Samsung Galaxy Tab S2 9.7"" (32GB, Gold)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Samsung-Galaxy-Tab-32GB-Gold/dp/B010OTG0DC/ref=sr_1_1?ie=UTF8&qid=1462591231&sr=8-1&keywords=Samsung+-+Book+Cover+for+Samsung+Galaxy+Tab+S2+9.7+-+Gold",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"620","29-May-16","26-May-16","9610542",63.99,61.99,54.01,1,"Logitech - Professional Presenter - Black""","Logitech Professional Presenter R800 with Green Laser Pointer","Ships from and sold by Amazon.com.","http://www.amazon.com/Logitech-Professional-Presenter-Green-Pointer/dp/B002GHBUTU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464579883&sr=8-1&keywords=Logitech+-+Professional+Presenter+-+Black%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"621","28-Jun-16","22-Jun-16","4291009",79.99,79.99,75,1,"Canon - PIXMA MG6821 Wireless All-In-One Printer - Black/Silver""","Canon MG6821 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing with Airprint(TM) and Google Cloud Print compatible","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MG6821-Wireless-Printer-Scanner/dp/B013C0ZBG2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170172&sr=8-1&keywords=Canon+-+PIXMA+MG6821+Wireless+All-In-One+Printer+-+Black%2FSilver%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"622","8-May-16","1-May-16","9940382",99.99,99.99,159.99,0,"Zoom - H1 Handy Recorder - Black""","Zoom H4N Digital Multitrack Recorder - 2015 Version","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Zoom-H4N-Digital-Multitrack-Recorder/dp/B00UK7G3UO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462764169&sr=8-1&keywords=Zoom+-+H1+Handy+Recorder+-+Black%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"623","11-Jun-16","6-Jun-16","4682804",499.99,499.99,491.96,0,"Nest - Cam Security Cameras (3-Pack)""","Nest Cam Security Camera 3 Pack","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","https://www.amazon.com/Nest-Cam-Security-Camera-Pack/dp/B0177FO9X4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465702248&sr=8-1&keywords=Nest+-+Cam+Security+Cameras+%283-Pack%29%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"624","1-Jun-16","26-May-16","5257704",24.99,24.99,24.04,0,"Microsoft - Xbox One Media Remote - Black""","Xbox One Media Remote","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Xbox-One-Media-Remote/dp/B00IAVDPSA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464837593&sr=8-1&keywords=Microsoft+-+Xbox+One+Media+Remote+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"625","2-Jun-16","26-May-16","7341028",49.99,29.99,32.69,1,"Tom Clancy's Rainbow Six Siege - Xbox One""","Tom Clancy's Rainbow Six Siege - Xbox One","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","http://www.amazon.com/Tom-Clancys-Rainbow-Six-Siege-Xbox/dp/B00KVHSNB0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924757&sr=8-1&keywords=Tom+Clancy%27s+Rainbow+Six+Siege+-+Xbox+One%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"626","7-Jun-16","7-Jun-16","7005006",39.99,39.99,53.39,0,"XPAND - Rechargeable Active RF/Bluetooth 3D Glasses - Black""","Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Xpand-X104SX2-YOUniversal-Glasses-Small/dp/B0082X9ED6?ie=UTF8&keywords=XPAND%20-%20Rechargeable%20Active%20RF%2FBluetooth%203D%20Glasses%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465357789&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"627","5-Jun-16","29-May-16","4802003",29.99,29.99,19.88,0,"Sony - AM/FM Dual-Alarm Clock Radio - Black""","Sony ICFC1 Alarm Clock Radio, Black","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Sony-ICFC1-Alarm-Clock-Radio/dp/B00IEYHMIM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465183865&sr=8-1&keywords=Sony+-+AM%2FFM+Dual-Alarm+Clock+Radio+-+Black%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"628","12-Jun-16","7-Jun-16","7005006",39.99,39.99,38.55,0,"XPAND - Rechargeable Active RF/Bluetooth 3D Glasses - Black""","Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Xpand-X104SX2-YOUniversal-Glasses-Small/dp/B0082X9ED6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465789760&sr=8-1&keywords=XPAND+-+Rechargeable+Active+RF%2FBluetooth+3D+Glasses+-+Black%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"629","28-Jun-16","22-Jun-16","4671007",89.99,89.99,89,1,"Epson - WorkForce WF-3620 Wireless All-In-One Printer - Black""","Epson WorkForce WF-3620 WiFi Direct All-in-One Color Inkjet Printer, Copier, Scanner","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Epson-WorkForce-WF-3620-Printer-Scanner/dp/B00JXLGF06/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170445&sr=8-1&keywords=Epson+-+WorkForce+WF-3620+Wireless+All-In-One+Printer+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"630","7-May-16","1-May-16","5029059",14.99,14.99,21.81,0,"Platinum - 40.5mm UV Lens Filter - Black""","Kenko 40.5mm PRO1D Protector Digital-Mullti-Coated Camera Lens Filters","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Kenko-40-5mm-Protector-Digital-Mullti-Coated-Filters/dp/B002XHAS8W/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677451&sr=8-1&keywords=Platinum+-+40.5mm+UV+Lens+Filter+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"631","24-Feb-15","24-Feb-15","44476083716",12.99,10.99,9.99,0,"44476083716","RCA RCRPS02GR 2-Device Big Button Remote Control","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/RCA-RCRPS02GR-2-Device-Button-Control/dp/B007ZT4VOA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1424838935&sr=8-1&keywords=044476083716",1,"","",0,900,"Electronics",40,"USA_40"
"632","23-May-16","20-May-16","4210322",49.99,49.99,49.99,0,"Belkin - YourType Bluetooth Wireless Keypad for AppleŒ¬ iMacŒ¬, Mac ProŒ¬ and MacBookŒ¬ - Aluminum""","Belkin Bluetooth Wireless Keypad for iMac/Mac Pro/MacBook/Air/Pro (F8T068ttAPL)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Belkin-Bluetooth-Wireless-MacBook-F8T068ttAPL/dp/B0046TBIEI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464033953&sr=8-1&keywords=Belkin+-+YourType+Bluetooth+Wireless+Keypad+for+Apple%C2%AE+iMac%C2%AE%2C+Mac+Pro%C2%AE+and+MacBook%C2%AE+-+Aluminum%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"633","30-May-16","26-May-16","1782168",99.99,99.99,65.99,0,"Skullcandy - Crusher Over-the-Ear Headphones - Black""","Crusher With Mic Headphones","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Skullcandy-Crusher-Headphones-Built--Amplifier/dp/B00E1CSEMO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464665018&sr=8-1&keywords=Skullcandy+-+Crusher+Over-the-Ear+Headphones+-+Black%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"634","7-Jun-16","31-May-16","8851577",29.99,29.99,18.86,0,"Misfit - Flash Activity Tracker - Onyx""","Misfit Wearables Flash - Fitness and Sleep Monitor (Black)","Ships from and sold by Amazon.com.","http://www.amazon.com/Misfit-Wearables-Flash-Fitness-Monitor/dp/B00NIU9YG0?ie=UTF8&keywords=Misfit%20-%20Flash%20Activity%20Tracker%20-%20Onyx%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356527&ref_=sr_1_1&sr=8-1",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"635","12-Jun-16","6-Jun-16","9404119",58.99,57.99,53.99,1,"Linksys - Wireless-AC USB 3.0 Adapter - Black""","Linksys Dual-Band AC1200 Wireless USB 3.0 Adapter (WUSB6300)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Linksys-Dual-Band-Wireless-Adapter-WUSB6300/dp/B00EDOG8NC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465788306&sr=8-1&keywords=Linksys+-+Wireless-AC+USB+3.0+Adapter+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"636","26-Jun-16","22-Jun-16","4370600",899.99,899.99,829.99,0,"HP - ENVY Desktop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Brushed Aluminum""","HP ENVY 750-120 Desktop (Intel Core i7, 12 GB RAM, 2 TB HDD, NVIDIA GeForce GT 730 GPU)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/HP-750-120-Desktop-NVIDIA-GeForce/dp/B015AD1YOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466997778&sr=8-1&keywords=HP+-+ENVY+Desktop+-+Intel+Core+i7+-+16GB+Memory+-+2TB+Hard+Drive+-+Brushed+Aluminum%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"637","31-May-16","26-May-16","4303200",69.99,69.99,63.94,0,"Parallels Desktop 11 for Mac - Mac""","Parallels Desktop 11 for Mac","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Parallels-Desktop-11-for-Mac/dp/B013XFGA6G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751457&sr=8-1&keywords=Parallels+Desktop+11+for+Mac+-+Mac%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"638","20-Jun-16","14-Jun-16","4402607",129.99,129.99,29.99,0,"Nero 2016 Platinum - Windows""","Nero 2016 Platinum","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","https://www.amazon.com/Nero-NER912800F040-2016-Platinum/dp/B015NXUK30/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466479567&sr=8-1&keywords=Nero+2016+Platinum+-+Windows%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"639","23-May-16","20-May-16","7041003",19.99,19.99,19.99,1,"Halo: The Master Chief Collection - Xbox One""","Halo: The Master Chief Collection","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Halo-Master-Chief-Collection-Xbox-One/dp/B00KSQHX1K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464033998&sr=8-1&keywords=Halo%3A+The+Master+Chief+Collection+-+Xbox+One%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
